address,district,rooms,size,level,max_levels,price,lat,lng,price_per_sqm
"город Ташкент, Mirzo Ulugbek район, Карасу 4-й квартал",Mirzo Ulugbek,3,86.0,9,9,44000,41.3322873,69.3734238,511.6279069767442
"город Ташкент, Chilonzor район, Наккошлык",Chilonzor,3,60.0,4,5,47000,41.259418,69.1804708,783.3333333333334
"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,4,132.0,4,5,87000,41.3239567,69.2232092,659.0909090909091
"город Ташкент, Mirzo Ulugbek район, Улица феруза",Mirzo Ulugbek,2,48.0,4,4,29500,41.3576548,69.3675816,614.5833333333334
"город Ташкент, Chilonzor район, Шарк",Chilonzor,3,90.0,5,9,52000,41.3112269,69.2701272,577.7777777777778
"город Ташкент, Chilonzor район, Шарк",Chilonzor,3,68.0,8,9,37500,41.3112269,69.2701272,551.4705882352941
"город Ташкент, Uchtepa район, Гулистон",Uchtepa,2,48.0,2,4,40000,41.2978921,69.1804708,833.3333333333334
"город Ташкент, Yashnobod район, Ул.Паркентская",Yashnobod,2,64.0,7,9,57000,41.3108224,69.3341149,890.625
"город Ташкент, Chilonzor район, Алмазар",Chilonzor,3,92.0,5,9,98000,41.2573956,69.1959189,1065.2173913043478
"город Ташкент, Yakkasaroy район, Ракат махалля",Yakkasaroy,4,90.0,3,4,89999,41.2933182,69.245305,999.9888888888889
"город Ташкент, Uchtepa район, Чиланзар 13-й квартал",Uchtepa,4,88.0,5,5,45000,41.290141,69.1871763,511.3636363636364
"город Ташкент, Mirzo Ulugbek район, Авайхон",Mirzo Ulugbek,3,83.0,6,16,83000,41.3129727,69.3438785,1000.0
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",Mirzo Ulugbek,1,38.0,3,4,22000,41.3292204,69.3473509,578.9473684210526
"город Ташкент, Chilonzor район, Домбрабад",Chilonzor,3,68.0,2,4,44000,41.262065,69.2072923,647.0588235294117
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,4,95.0,2,9,70000,41.2814223,69.1760005,736.8421052631579
"город Ташкент, Olmzor район, Нурафшон",Olmzor,3,70.0,1,7,79000,41.3390184,69.2261213,1128.5714285714287
"город Ташкент, Yunusobod район, Юнусабад 1-й квартал",Yunusobod,3,68.0,2,4,55000,41.369675,69.293694,808.8235294117648
"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,2,50.0,2,4,38500,41.2829494,69.1968618,770.0
"город Ташкент, Uchtepa район, Чиланзар-30 (Алгоритм-30) ",Uchtepa,4,100.0,3,12,55000,41.2978921,69.1804708,550.0
"город Ташкент, Uchtepa район, Чиланзар-30 (Алгоритм-30) ",Uchtepa,4,95.0,2,5,62000,41.2978921,69.1804708,652.6315789473684
"город Ташкент, Mirzo Ulugbek район, м-в Феруза",Mirzo Ulugbek,2,60.0,3,5,35000,41.3292204,69.3473509,583.3333333333334
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,3,70.0,2,4,60000,41.314662,69.293391,857.1428571428571
"город Ташкент, Yashnobod район, Ташсельмаш",Yashnobod,2,48.0,2,3,31000,41.3080076,69.3078679,645.8333333333334
"город Ташкент, Yunusobod район, Юнусабад 4-й квартал",Yunusobod,3,110.0,3,7,110000,41.3653679,69.2773236,1000.0
"город Ташкент, Mirzo Ulugbek район, ц-1 Буюк ипак йули (Ц-1) ",Mirzo Ulugbek,3,78.0,3,4,120000,41.3104865,69.2922234,1538.4615384615386
"город Ташкент, Mirzo Ulugbek район, ц-1 Буюк ипак йули (Ц-1) ",Mirzo Ulugbek,3,100.0,2,4,130000,41.3104865,69.2922234,1300.0
"город Ташкент, Mirzo Ulugbek район",Mirzo Ulugbek,4,96.0,4,4,83000,41.3292204,69.3473509,864.5833333333334
"город Ташкент, Mirzo Ulugbek район",Mirzo Ulugbek,3,72.0,2,4,65000,41.3292204,69.3473509,902.7777777777778
"город Ташкент, Mirzo Ulugbek район",Mirzo Ulugbek,3,90.0,2,9,58000,41.3292204,69.3473509,644.4444444444445
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,3,200.0,1,7,320000,41.2991561,69.2785087,1600.0
"город Ташкент, Yunusobod район, Бодомзор",Yunusobod,3,95.0,2,4,62000,41.341492,69.2916824,652.6315789473684
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ(банковская)",Mirobod,4,170.0,8,9,95000,41.2758912,69.2937133,558.8235294117648
"город Ташкент, Mirzo Ulugbek район, ДАРХАН(спец.план), Тамара Ханум",Mirzo Ulugbek,2,78.0,3,4,75000,41.3196336,69.2985928,961.5384615384615
"город Ташкент, Yakkasaroy район, Парк ""БАБУР""(Аския базар)",Yakkasaroy,3,100.0,5,5,100000,41.2847222,69.2502778,1000.0
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,5,120.0,8,12,90000,41.295316,69.275364,750.0
"город Ташкент, Mirobod район, ОЙБЕК, ( Шох Мед. Центр )",Mirobod,5,200.0,8,9,125000,41.2920483,69.2795931,625.0
"город Ташкент, Mirobod район, ОЙБЕК ( 60 школа )",Mirobod,4,90.0,7,9,96000,41.2960597,69.2786182,1066.6666666666667
"город Ташкент, Mirobod район, СЕВЕРНЫЙ ВОКЗАЛ",Mirobod,4,125.0,9,9,105000,41.2934028,69.2900702,840.0
"город Ташкент, Mirobod район, ОЙБЕК ( 60 школа )",Mirobod,3,75.0,9,9,79000,41.2960597,69.2786182,1053.3333333333333
"город Ташкент, Yashnobod район, НУКУССКАЯ",Yashnobod,3,140.0,3,4,130000,41.2897492,69.2750782,928.5714285714286
"город Ташкент, Mirobod район, ЦУМ (Ц-7) ",Mirobod,2,100.0,8,9,145000,41.3086111,69.2691667,1450.0
"город Ташкент, Yakkasaroy район, пр-т Бабура",Yakkasaroy,4,80.0,12,16,55000,41.2892951,69.2582738,687.5
"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",Yunusobod,3,68.0,4,4,70000,41.3245206,69.2773236,1029.4117647058824
"город Ташкент, Mirzo Ulugbek район, Новомосковкая",Mirzo Ulugbek,3,152.0,5,8,285000,41.324301,69.298313,1875.0
"город Ташкент, Uchtepa район, Algaritm",Uchtepa,3,94.0,5,9,85000,41.2630748,69.154116,904.2553191489362
"город Ташкент, Yunusobod район, Юнусабад 8-й квартал",Yunusobod,3,74.0,4,4,48000,41.3714709,69.2810486,648.6486486486486
"город Ташкент, Yakkasaroy район, ШОТА РУСТАВЕЛИ",Yakkasaroy,2,55.0,4,5,47000,41.2911414,69.2601933,854.5454545454545
"город Ташкент, Mirobod район, НУКУССКАЯ( Переушка)",Mirobod,4,90.0,2,4,105000,41.2962915,69.2844476,1166.6666666666667
"город Ташкент, Yakkasaroy район, МЕТРО КОСМОНАВТОВ",Yakkasaroy,3,85.0,9,16,61000,41.3051824,69.2638823,717.6470588235294
"город Ташкент, Mirobod район, КИЧИК БЕШАГАЧ ( Ляби Хауз )",Mirobod,3,80.0,8,10,75000,41.2829754,69.2672056,937.5
"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ (Северный вокзал), офис",Mirobod,2,79.0,1,2,60000,41.2934028,69.2900702,759.493670886076
"город Ташкент, Yakkasaroy район, БЕШОГАЧ ( NEXT)",Yakkasaroy,3,70.0,1,4,75000,41.2978698,69.2494578,1071.4285714285713
"город Ташкент, Mirobod район, Ойбек",Mirobod,3,120.0,10,10,118000,41.2983828,69.2730715,983.3333333333334
"город Ташкент, Shayhontohur район, Tinchlik",Shayhontohur,3,69.0,1,9,45000,41.3320029,69.2191177,652.1739130434783
"город Ташкент, Yashnobod район, жилой комплекс Эльбек Yashnobod район",Yashnobod,5,120.0,7,9,88000,41.286283,69.3235123,733.3333333333334
"город Ташкент, Chilonzor район, Чиланзар-10",Chilonzor,2,46.0,1,4,45000,41.2829494,69.1968618,978.2608695652174
"город Ташкент, Uchtepa район, экопарк Учтепинского района",Uchtepa,2,55.0,4,4,35000,41.3125933,69.2946446,636.3636363636364
"город Ташкент, Olmzor район, Каракамыш квартал 1/3",Olmzor,2,60.0,3,4,36000,41.2847707,69.2288981,600.0
"город Ташкент, Olmzor район, Olmzor район массив Себзар",Olmzor,2,60.0,9,9,32900,41.331895,69.250422,548.3333333333334
"город Ташкент, Mirzo Ulugbek район, Дархан",Mirzo Ulugbek,4,120.0,2,6,120000,41.3200874,69.3013967,1000.0
"город Ташкент, Shayhontohur район, Себза",Shayhontohur,3,96.0,4,8,105000,41.3333453,69.2475235,1093.75
"город Ташкент, Chilonzor район, Бек-Тупи",Chilonzor,4,100.0,2,9,63000,41.259418,69.1804708,630.0
"город Ташкент, Yunusobod район, Юнусабад-2",Yunusobod,1,35.0,3,4,18500,41.3587493,69.2996732,528.5714285714286
"город Ташкент, Chilonzor район, Заргарлик",Chilonzor,4,105.0,4,9,70000,41.2730577,69.1840356,666.6666666666666
"город Ташкент, Yashnobod район, Машиносозлар",Yashnobod,1,18.0,2,4,11000,41.2994942,69.3043864,611.1111111111111
"город Ташкент, Chilonzor район, Шарк",Chilonzor,4,94.0,3,9,66000,41.3112269,69.2701272,702.1276595744681
"город Ташкент, Uchtepa район, Чиланзар-22",Uchtepa,2,55.0,4,4,35000,41.2879715,69.1692951,636.3636363636364
"город Ташкент, Mirzo Ulugbek район, Паркент",Mirzo Ulugbek,3,75.0,8,9,41500,41.3133669,69.3235746,553.3333333333334
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,64.0,1,4,65000,41.314662,69.293391,1015.625
"город Ташкент, Yakkasaroy район, Тезиковая дача",Yakkasaroy,3,100.0,3,7,128000,41.2784172,69.2711001,1280.0
"город Ташкент, Mirobod район, Чехова",Mirobod,3,105.0,7,8,95000,41.2963881,69.276825,904.7619047619048
"город Ташкент, Sergeli район, Куйлюк 5-й квартал Sergeli район",Sergeli,3,77.0,1,5,85000,41.2466472,69.2981832,1103.8961038961038
"город Ташкент, Shayhontohur район, Караташ",Shayhontohur,2,80.0,2,7,45000,41.3141622,69.2368973,562.5
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,54.0,3,5,46500,41.314662,69.293391,861.1111111111111
"город Ташкент, Mirzo Ulugbek район, Карасу 3-й квартал",Mirzo Ulugbek,3,72.0,9,9,34500,41.3326551,69.3689542,479.1666666666667
"город Ташкент, Mirzo Ulugbek район, площадь Хамида Алимджана",Mirzo Ulugbek,2,52.0,2,7,42000,41.3180348,69.2942247,807.6923076923077
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,2,53.0,5,5,37000,41.322142,69.303611,698.1132075471698
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,50.0,3,9,46500,41.314662,69.293391,930.0
"город Ташкент, Yakkasaroy район, Яккасарой",Yakkasaroy,1,30.0,1,4,31500,41.2765672,69.2460335,1050.0
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,3,75.0,4,4,68000,41.322142,69.303611,906.6666666666666
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,65.0,4,4,60000,41.314662,69.293391,923.0769230769231
"город Ташкент, Mirzo Ulugbek район, Мухаммада Юсуфа (Дагестанская) ",Mirzo Ulugbek,2,47.0,1,2,41000,41.324026,69.326185,872.3404255319149
"город Ташкент, Yashnobod район, Городок Авиастроителей 2-й квартал",Yashnobod,3,70.0,4,4,42500,41.2922516,69.3419071,607.1428571428571
"город Ташкент, Mirzo Ulugbek район, Буз-1 (Буз базар) ",Mirzo Ulugbek,2,51.0,2,4,45000,41.3215876,69.3230626,882.3529411764706
"город Ташкент, Mirzo Ulugbek район, Буз-1 (Буз базар) ",Mirzo Ulugbek,2,51.0,2,4,47000,41.3215876,69.3230626,921.5686274509804
"город Ташкент, Shayhontohur район, Улица себзар 7",Shayhontohur,4,100.0,5,9,71000,41.3312214,69.2500841,710.0
"город Ташкент, Yakkasaroy район, Yakkasaroy район улица Шота Руставели дом 122",Yakkasaroy,1,43.5,2,7,28700,41.2851776,69.2535719,659.7701149425287
"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,2,60.0,2,5,47000,41.2818558,69.2552666,783.3333333333334
"город Ташкент, Yunusobod район, Ахмад Дониш",Yunusobod,4,82.0,4,5,55000,41.3616967,69.2817965,670.7317073170732
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,2,45.0,4,4,27500,41.3445193,69.3447348,611.1111111111111
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,2,54.0,4,4,30000,41.3445193,69.3447348,555.5555555555555
"город Ташкент, Yashnobod район, Тузель 3-й квартал",Yashnobod,2,58.0,4,5,36000,41.294821,69.3659745,620.6896551724138
"город Ташкент, Mirzo Ulugbek район, 3-й проезд Шуртепа",Mirzo Ulugbek,2,47.0,3,5,36500,41.3483691,69.3635622,776.5957446808511
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,2,60.0,2,4,37500,41.3550649,69.3585936,625.0
"город Ташкент, Mirzo Ulugbek район, 3-й проезд Шуртепа",Mirzo Ulugbek,2,65.0,3,4,42000,41.3483691,69.3635622,646.1538461538462
"город Ташкент, Mirobod район, Массив Госпитальный",Mirobod,3,85.0,5,9,74000,41.2930698,69.2830443,870.5882352941177
"город Ташкент, Mirzo Ulugbek район, Ахмад Югнакий",Mirzo Ulugbek,3,74.0,5,5,50000,41.34932,69.3860684,675.6756756756756
"город Ташкент, Sergeli район, Сергели-II",Sergeli,1,50.0,9,9,22907,41.210633,69.2281531,458.14
"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,48.0,1,4,37000,41.271386,69.1961168,770.8333333333334
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,3,68.0,2,4,57000,41.3445193,69.3447348,838.2352941176471
"город Ташкент, Mirzo Ulugbek район, 1-й Паркентский проезд",Mirzo Ulugbek,3,84.0,7,8,75000,41.2984421,69.3456065,892.8571428571429
"город Ташкент, Mirzo Ulugbek район, ц-1 Буюк ипак йули (Ц-1) ",Mirzo Ulugbek,4,92.0,4,4,130000,41.3104865,69.2922234,1413.0434782608695
"город Ташкент, Mirobod район, 6-й проезд Мироншаха",Mirobod,2,51.0,5,5,50000,41.2855152,69.2761613,980.3921568627451
